Facility ID,Report ID,Last Inspection Date
FA0006394,{ADC88AB2-1F37-4A2A-A2B2-158E066EC289},10/26/15 0:00
FA0006397,{B56827D5-1C92-4BE7-9395-B4400A10A781},1/20/16 0:00
FA0006398,{01B71BC6-BB20-47DA-B876-AEA959D49F9F},1/6/16 0:00
FA0006399,{852C56AD-E3AA-4EE5-8408-EB37A9410F77},3/5/14 0:00
FA0006400,{638CBA80-AFF1-49CF-8F30-041849F9C5BA},1/20/16 0:00
FA0006402,{101CF6BA-C7D0-4DA9-BCA5-F0FDA6FB6D18},3/2/16 0:00
FA0006405,{C69D8900-98DB-4820-BDDD-624D3A34F915},3/1/16 0:00
FA0006406,{7C6F37EC-2E56-4986-B5B3-C3FB04686B5C},2/26/16 0:00
FA0006407,{6529AC68-51F0-48AF-8082-6C982A335A9F},10/28/15 0:00
FA0006409,{BEE42AE1-4159-41DA-943B-10BB244A9CB1},12/29/15 0:00
FA0006410,{94F8FFDE-6655-4606-9CBF-542AA41CCE7F},1/29/16 0:00
FA0006411,{F63035C6-85BC-4705-A91E-C04D015FFB90},1/20/16 0:00
FA0006418,{5F025D20-B1AB-465C-B82D-B83EA844E65E},9/21/15 0:00
FA0006426,{A2472E86-FCF1-488D-8AF2-F27D75FAB233},2/12/16 0:00
FA0006427,{B040795F-3B2C-43E7-9FD2-61F952170998},1/13/16 0:00
FA0006434,{BE816B14-07F2-4351-B449-2E4EBC54CAD9},10/27/15 0:00
FA0006435,{05A60859-666F-4E68-AAAA-64143F75D795},1/21/16 0:00
FA0006436,{1E0ADC9D-818B-4930-AFDC-449D8A3343F9},2/4/16 0:00
FA0006437,{3ADA63B6-D8C5-4679-B0C7-287F736E7824},10/8/15 0:00
FA0006440,{7B0AE858-B145-4F98-A19D-B89E6BE2F8FA},10/15/15 0:00
FA0006442,{F91542DF-E01C-4478-A46E-8093C4A34AC6},10/6/15 0:00
FA0006445,{B697E452-E360-412A-91D5-0DA1E42835D8},1/19/16 0:00
FA0006450,{24A5AF92-9107-4106-A95F-FE667D347BC1},1/14/16 0:00
FA0006454,{C6627B68-CC2E-40C5-850F-B87137C82FA2},8/28/15 0:00
FA0006456,{6612C352-6FDB-4D6C-A737-3CD52518A7E8},12/10/15 0:00
FA0006457,{6CC310EA-F07B-4F4E-BBA2-857D4B23FC71},1/6/16 0:00
FA0006463,{8DA10FAD-6389-4272-ADD1-F51B769F788A},12/16/15 0:00
FA0006466,{4F22711A-240E-4A7E-9C56-8556EA71000E},10/29/15 0:00
FA0006466,{D1EC0F14-B833-4617-BC2C-782B4BFE5147},10/29/15 0:00
FA0006470,{4A805170-ED40-4223-A1D6-9CA2BC81A566},11/6/15 0:00
FA0006471,{9E954120-2DFA-4E23-B3F7-2CBE006C9267},12/4/15 0:00
FA0006472,{E3E8F850-3DBF-45C9-96F0-324C5D76C2C7},10/26/15 0:00
FA0006474,{936C3006-8498-42FF-9FDC-56CEF108D098},1/4/16 0:00
FA0006475,{C3441FF8-9326-488A-9750-966785FC8C41},1/4/16 0:00
FA0006486,{D4D3044C-6843-4E1A-99C5-FB4EDA641A8A},10/28/15 0:00
FA0006486,{07393C9E-77A0-4AFA-A80B-BBB812E4899B},2/16/16 0:00
FA0006487,{7109B32A-F12F-46AC-83C8-A404482C1890},1/5/16 0:00
FA0006488,{E3B8CF64-9474-473B-B1B8-871AAF5D50D0},11/17/15 0:00
FA0006489,{70866027-0AE5-4091-80D4-C70767B580D3},12/18/15 0:00
FA0006490,{565F9EE7-5337-47BE-91AB-D09DFBEEC009},10/26/15 0:00
FA0006493,{6B395D59-0679-46E1-B8F7-28FC401F6568},1/6/16 0:00
FA0006502,{470F58A0-13E6-471F-BB25-C088F37910A8},1/21/16 0:00
FA0006504,{3A5FC5C8-0D44-4929-9846-E0A1FC5FD1FC},11/13/15 0:00
FA0006505,{92505B35-96C2-4A20-A439-3075A6F4DD94},11/12/15 0:00
FA0006506,{EFA5E73A-3699-4D2E-B66C-584EF78D7260},1/19/16 0:00
FA0006509,{92CA01B3-E58A-4A00-A00B-198B6C75F5AF},9/12/14 0:00
FA0006513,{E1DA9042-75D5-4DB0-8B04-3946D1302C23},1/4/16 0:00
FA0006514,{3D013F0C-11CA-4873-8932-BAD2F5634374},12/1/15 0:00
FA0006516,{42ADEEF0-DBC0-4D46-96FE-4669BD7E2AF4},10/2/15 0:00
FA0006528,{AECB9667-DB8E-403E-BEBE-18C2760A4AED},1/27/16 0:00
FA0006529,{A60AA69F-4ECE-4E27-A5A4-762FEE74FC3E},12/9/15 0:00
FA0006533,{5C607B3A-8CEF-4C55-B5BF-B9A718EECF63},10/5/15 0:00
FA0006534,{A90923AE-453F-4B27-B0A4-C4EF086DC92E},11/30/15 0:00
FA0006536,{A29D2F29-69AC-4042-8B73-2B22FF65F184},12/2/15 0:00
FA0006538,{13163C11-2AC0-456A-A868-998688D303C8},12/29/15 0:00
FA0006540,{6FFDC98F-6E1E-4870-AD36-0FB17D7A2ECA},11/2/15 0:00
FA0006541,{5E7246F5-F4C4-4C81-9A99-360F2225B1B2},12/23/15 0:00
FA0006542,{6088E2B0-0AEC-43E3-9ABF-FDD0AF64440B},12/23/15 0:00
FA0006543,{E4025F0C-CA16-4688-B334-8243FA5F8A5A},11/30/15 0:00
FA0006544,{ADEB6D67-D151-47C0-8E1F-FF83F19B09F8},12/29/15 0:00
FA0006545,{10282E55-0FE8-40D3-9FC6-7E0CFCD1C3D1},10/19/15 0:00
FA0006552,{FB8D3C39-C68C-496F-BDCD-F2DE316F1276},12/2/15 0:00
FA0006556,{676AD946-B2A1-4454-B16A-56FC0FD8C4C6},2/1/16 0:00
FA0006559,{0BD33F1D-7459-4997-9CBB-45A62EFAA90F},11/20/15 0:00
FA0006564,{D63AB4EA-CC49-4052-B4C3-8C58BEB8A171},11/2/15 0:00
FA0006565,{14A34A1D-9315-471C-B3EE-29F76F815ECA},11/4/15 0:00
FA0006569,{215DE228-EAF6-47B7-A31A-8D93EB2AF44E},9/29/15 0:00
FA0006570,{413D6900-40C3-48BC-99B3-AFB96207CAA1},11/18/15 0:00
FA0006573,{E9AF64E5-0F09-48FE-890D-12542F4239AF},1/26/16 0:00
FA0006574,{946594F7-A097-47D9-B86B-1997BAD65470},1/26/16 0:00
FA0006581,{D88FC213-9EB5-4EB5-B48D-58A13A1558D3},9/17/15 0:00
FA0006585,{F98FD839-E78D-4C9B-9DC7-0D08865037FE},12/22/15 0:00
FA0006588,{4D98B5E8-11B6-4584-80B9-ADEFCE8F7576},2/1/16 0:00
FA0006589,{371BE408-71E1-4CDB-B00C-DE296338F386},10/6/15 0:00
FA0006589,{D080E756-F790-4CE2-BDAF-8DC99CE95058},2/23/16 0:00
FA0006589,{9BDAC66B-B542-4167-833D-390E54317C22},2/23/16 0:00
FA0006593,{24567FF7-A14C-4D73-A7DD-03FB391941D7},1/13/16 0:00
FA0006594,{213FFFFF-AD1D-4C67-84B4-6AD9F5D93DE1},11/9/15 0:00
FA0006594,{5432373F-4C55-4CB9-9ECF-12EB550E1704},11/9/15 0:00
FA0006594,{0AECE544-070E-49B1-9FC5-4D626529662B},11/9/15 0:00
FA0006598,{4E46FDE7-D98A-4197-8A19-D9A19673C593},2/1/16 0:00
FA0006600,{4D04EE1C-C54D-4B02-8043-D90A0CF4FDA2},1/15/16 0:00
FA0006602,{91AD2E1B-C9FB-4F7F-986F-0D54B272510F},12/28/15 0:00
FA0006611,{58455493-57F9-4C61-8F0C-145E7F295D86},11/10/15 0:00
FA0006613,{BA531989-CB5A-4DA0-9089-A586FC07C59A},12/9/15 0:00
FA0006613,{3FED58D8-314D-4F95-8885-A98C6FF81AB8},12/9/15 0:00
FA0006619,{D2918B57-9C78-40D1-8A7C-143338C376BA},11/3/15 0:00
FA0006623,{61F37B9A-FCCE-464F-AB17-507061C40FC1},2/25/16 0:00
FA0006625,{97658CAB-5E38-4AC3-8EA0-36A2A8F2D21D},2/23/16 0:00
FA0006626,{AEF6D319-403F-4AAE-913E-326A3B1BE26C},1/19/16 0:00
FA0006627,{5D2BE689-3E71-4714-9338-D94986C1A50B},3/1/16 0:00
FA0006628,{34742F57-E951-425D-86A4-155CE3153443},12/1/15 0:00
FA0006629,{003B7DA1-8D94-4A7C-941F-C329B8F7E042},1/22/16 0:00
FA0006630,{0CCB2F9E-1135-4922-AA50-E887748679BA},1/28/16 0:00
FA0006631,{CBC1C855-EBD4-4F74-9E58-26673C6DD612},1/26/16 0:00
FA0006632,{9559E2B3-4028-444E-A845-F8689C9ECCCA},1/4/16 0:00
FA0006642,{D086850B-F689-4A1C-9C49-B2ED75457146},2/3/16 0:00
FA0006643,{34BF1683-04D6-4DDA-8B9B-728D37462BAC},12/23/15 0:00
FA0006645,{7CA1DDB7-600A-4FF2-BDDB-0D0A4E11B52F},2/3/16 0:00
FA0006646,{DB51D1C7-09A8-4BFC-A752-5AC4B9C34A65},1/19/16 0:00
FA0006646,{74E03A2C-C944-45B9-85C1-A7861ECE252A},1/19/16 0:00
FA0006646,{1FAE6107-2413-4557-BA57-8D3D28D314D4},1/19/16 0:00
FA0006647,{A433E230-EE7E-434D-A389-50C133C4C9E9},2/2/16 0:00
FA0006648,{1CEEAE1E-23A6-4A2F-8F0A-41506C7A785A},2/18/16 0:00
FA0006656,{0001A924-2020-4883-9889-45C83A6BF50F},2/3/16 0:00
FA0006658,{22B141AB-0533-4D48-8095-0BCEF8EBA504},1/6/16 0:00
FA0006659,,11/19/15 0:00
FA0006662,{704CFA12-2E04-42FC-8DA0-ADC769A823AB},1/26/16 0:00
FA0006662,{76D820CB-0CD9-44D2-B728-F853AB30E226},1/26/16 0:00
FA0006663,{DBA6AB5B-D470-4BE8-9EE3-B5E79DAEC494},11/6/15 0:00
FA0006668,{C4599E3F-2795-414A-8544-6D652135F1E4},2/29/16 0:00
FA0006671,{38DD0216-AEB3-4F0A-9461-EA44D53DF94C},1/27/16 0:00
FA0006675,{2413DD14-16B0-439A-B5DF-FA9DA152A128},3/1/16 0:00
FA0006677,{A666EA0C-A853-47CD-BEAD-259F0383BE26},2/25/16 0:00
FA0006679,{E11CC35F-5C66-4F97-9F69-8A3F6B73324B},2/10/16 0:00
FA0006683,{ABC8971C-599B-4639-AF0E-3306B9D564CA},12/18/15 0:00
FA0006685,{81CAEC57-F524-41A2-B54C-C49966864165},2/4/16 0:00
FA0006686,{4E8EF4A4-550F-4B12-971A-A23FDE96AE05},3/2/16 0:00
FA0006687,{E2DBAD70-9B12-46EE-9896-F96477A243F0},2/26/16 0:00
FA0006688,{0808FF69-C81A-42D7-9C5D-8091D41432F4},2/17/16 0:00
FA0006689,{08CC0060-5D47-4D7A-AAAF-4694792EF945},1/12/16 0:00
FA0006693,{B14456B3-4B4B-44E3-8153-64DF3AE581B9},8/11/15 0:00
FA0006693,{57B128AF-7E46-4DF7-A4DB-1DFD5B277B0E},1/20/16 0:00
FA0006694,{64C7F2B0-0688-4CE5-85F3-304A4B401483},2/10/16 0:00
FA0006696,{8A88AE4F-0794-4DEB-93C4-7F8878730EA2},3/2/16 0:00
FA0006698,{90F09ECC-457E-4EE0-A4D7-415C66D32A2D},1/7/16 0:00
FA0006700,{14AB0279-422D-4DD3-9C0E-3335E019388E},12/2/15 0:00
FA0006701,{1B2484E9-169A-4617-BA48-0D14F550C1BF},2/18/16 0:00
FA0006702,{753930DA-0A30-4A2A-97C5-0005FCADCC39},2/8/16 0:00
FA0006704,{0C87A28F-C450-44C3-993D-59BA96CE4265},1/7/16 0:00
FA0006705,{905F17DE-D51C-47EE-854C-317022BB73AC},1/28/16 0:00
FA0006707,{74C16E73-D06A-4FCF-87CC-DFAAF2B17E07},1/28/16 0:00
FA0006708,{72D8C52C-ABB2-45E0-868C-E7BFDD85B58D},11/17/15 0:00
FA0006711,,3/1/16 0:00
FA0006719,{0CE48C21-48D9-4394-BD7E-11754DC571AF},11/30/15 0:00
FA0006720,{D5BBE2BC-39F4-46B1-B36C-889A4B0517B9},2/22/16 0:00
FA0006721,{B56AEDFC-A5A9-4B37-8656-37CE47EFCE1B},3/1/16 0:00
FA0006723,{6578FC9C-E251-43EA-8E7B-B855279F2B79},11/12/15 0:00
FA0006724,{FAD49013-6416-4754-BD8F-614FD94522C2},1/4/16 0:00
FA0006726,{7729F4D9-6C77-4512-ACC7-F01801FC06BA},1/11/16 0:00
FA0006727,{93D6DE9F-B3B0-4075-A8BE-CCC941EB8875},2/3/16 0:00
FA0006729,{3C9DD428-7C32-4934-8250-3DC7D8C5727E},5/13/15 0:00
FA0006730,{F7D2D5C1-D4E7-4079-98FD-F92A85513794},3/1/16 0:00
FA0006731,{9DF039AC-4AB2-45EC-B902-CE249019BC58},11/18/15 0:00
FA0006732,{14CAEA8A-EBC1-4AE2-8B2D-0064184D34A8},1/11/16 0:00
FA0006733,{378BBF4A-1488-42A6-91E5-B4C4246D979B},3/2/16 0:00
FA0006738,{F594B362-76ED-4305-A1DB-43066CCBC205},12/9/15 0:00
FA0006739,{0849534B-40A9-4CB0-9CD3-40A612AAF3F2},12/9/15 0:00
FA0006739,{53EBD37F-B6CD-427B-9554-CD97B31BA898},12/9/15 0:00
FA0006741,{B4D284BA-F3E6-40B6-8BF9-F7B34A910C48},11/24/15 0:00
FA0006742,{F8EC931A-B30A-4FA1-85D8-EAF22A3F946E},1/11/16 0:00
FA0006743,{8B51F459-9777-44E5-80D6-34688044A0C7},11/5/15 0:00
FA0006743,{3FCA8CC4-1AC5-4C88-9A4C-4243E25AD75E},2/24/16 0:00
FA0006746,{B610EB18-DD3A-472B-8C68-03AFC9C8BEA6},10/15/15 0:00
FA0006747,{ECAD7D5C-60AE-4CD5-8866-1F5703E14A00},2/22/16 0:00
FA0006748,{0D784853-19A2-49CC-9204-A630DEF88BED},1/4/16 0:00
FA0006753,{C2EDD79A-2239-4759-B966-FD15E99EBBCD},10/30/15 0:00
FA0006753,{0231A872-06D5-4CCC-A08D-0DFBE9AB04A8},10/30/15 0:00
FA0006753,{657FF269-8C37-4F7D-BD02-2B8F51FAE0A4},10/30/15 0:00
FA0006754,{FBAE41BF-DC34-4459-A0FD-8B8187B1702A},10/30/15 0:00
FA0006756,{411C5E2C-C28E-49E2-AB4F-5BC1F1C124F4},12/1/15 0:00
FA0006758,{A84633E1-EBC4-48D7-BFF1-8EF2A471E249},1/22/16 0:00
FA0006759,{82EB14DB-AD98-4FF2-8C53-7197E505ECF7},2/9/16 0:00
FA0006759,{72F5BB33-4353-4A4E-BC13-ED7B322CC835},2/9/16 0:00
FA0006760,{3BF2922C-A3D0-4278-BBE7-6DE2531AEF2E},2/2/16 0:00
FA0006761,{9713CECF-3FF4-4D48-A6A6-556A1022D75F},11/23/15 0:00
FA0006764,{75D58C5A-ACB1-48BD-8274-0BFF4F98ED54},2/9/16 0:00
FA0006768,{66A9B8C8-BA80-445C-8E58-33AB0D574D74},12/1/15 0:00
FA0006771,{09773502-B4B8-44EB-A1F9-8252A1FAF16F},12/1/15 0:00
FA0006772,{62BA538D-A73C-47C2-AF0D-14F294C55FE1},2/10/16 0:00
FA0006782,{E7D74CE5-F08D-4E8B-8042-5A6B8BC735CA},9/28/15 0:00
FA0006783,{32879480-6803-4167-850E-0196BA3A8145},11/16/15 0:00
FA0006784,{C52FF713-EB2F-4048-A927-60D9E3C23FDD},1/26/16 0:00
FA0006785,{94EC4759-5A17-4BEB-8EC8-43FB99886BE1},2/19/16 0:00
FA0006786,{0838139D-4D0F-4FFE-8F59-E840029AB7A5},2/2/16 0:00
FA0006787,{C6442A1D-68A9-4B6A-8DDE-973F4A3E0C14},2/9/16 0:00
FA0006791,{CD9600FB-0AA5-45D7-85CC-CDA87B8E9905},12/16/15 0:00
FA0006792,{819B78F0-88DA-48D9-8F79-7FEF2B545699},12/28/15 0:00
FA0006792,{3AC1DA96-9E3B-46F5-A0AF-0642E8048B0E},12/28/15 0:00
FA0006792,{3082C132-5617-4C2D-993E-2CE2CCB89986},2/23/16 0:00
FA0006797,{EE63F893-5E2C-448F-BAEF-7FB0DE22DDF6},11/6/15 0:00
FA0006798,{1B95F904-6254-4DAC-A74A-DA31B4606B31},12/7/15 0:00
FA0006800,{277FA169-E2B0-46A6-8402-C53DB57B4143},2/2/16 0:00
FA0006802,{25BEBDC7-D8B1-42BF-879D-99019D98F03E},12/2/15 0:00
FA0006805,{B9BCED60-73C0-4D7A-AEE9-DFE9C1A3BD3A},12/16/15 0:00
FA0006809,{A55EBACB-495A-42BF-B04F-EC637F5AD63D},10/13/15 0:00
FA0006818,{D9536EC4-0478-4755-809F-01FC51D7417A},10/5/15 0:00
FA0006819,{E5F3ECBC-7186-4E68-AAB9-27382669C206},2/19/16 0:00
FA0006822,{3EAEF218-724C-41B3-9F64-FF6C829BE11C},1/5/16 0:00
FA0006828,{7A6204F8-C236-490A-9DF2-9C0AFCD3A567},12/1/15 0:00
FA0006831,{BA5A1518-1B36-4D94-A8C7-6B66009177BE},12/15/15 0:00
FA0006835,{6D4B44C5-FB23-4B66-A71F-E2DD6F12B97F},2/9/16 0:00
FA0006840,{E91D3F82-A72D-4B94-A456-3EEC83261609},12/29/15 0:00
FA0006849,{B312F609-154F-4DCB-9186-67919AA90AC2},11/16/15 0:00
FA0006852,{0CD0C384-201F-4696-A3D4-59C1DD2139AF},2/6/16 0:00
FA0006855,{8544946F-6702-494F-B3D6-730FC56611EF},12/4/15 0:00
FA0006858,{A0F552DD-4E3F-4570-9231-59451079EC50},2/26/16 0:00
FA0006859,{2C5B7182-40EA-4B67-AAA6-6F4945C72C0D},1/26/16 0:00
FA0006862,{60F26F5B-5E48-4229-BAD4-6AD2858E2639},11/16/15 0:00
FA0006863,{AF8E276C-D27E-42EC-9266-BD67B266DCA0},2/18/16 0:00
FA0006864,{8F424D46-EC1C-449C-ADA3-E89AB7A55735},1/8/16 0:00
FA0006864,{793994B5-28DA-4CAA-979B-6217CEEF0881},1/8/16 0:00
FA0006865,{447C4A13-4A03-4E60-B1B9-09507B331F12},1/29/16 0:00
FA0006866,{81500358-99F8-4CB7-B80E-6BE232AE6907},10/22/15 0:00
FA0006867,{25230837-5A6E-4DCF-A597-23C90C61DC4D},12/16/15 0:00
FA0006873,{B1A1E915-9D2D-431B-B1B5-E8E3509BE1EB},11/18/15 0:00
FA0006874,{E4189783-A3E9-488F-B4B4-3A83EB95EF2E},10/26/15 0:00
FA0006877,{04F1B693-7A76-4A97-9D41-17C917793A3D},11/24/15 0:00
FA0006884,{05511B10-D4D6-4BAD-9AB3-7FD838374D12},1/8/16 0:00
FA0006884,{BEB743D3-28B9-4635-B962-AB28B8AB2E2B},1/8/16 0:00
FA0006886,{779204F9-D094-4ED2-8A5B-60E1205920F6},12/23/15 0:00
FA0006891,{18515C30-CA1F-4DF4-8214-1B8F89322145},12/4/15 0:00
FA0006901,{0E6F0045-3267-4155-8D03-07399F2ED52A},10/20/15 0:00
FA0006905,{786A07E6-3039-4F58-B960-02C91CB1B322},2/19/16 0:00
FA0006907,,2/29/16 0:00
FA0006910,{0DB5F847-5844-4999-87D6-3A5389650963},12/10/15 0:00
FA0006911,{397663C7-F8CC-4E86-8562-356E3184143F},1/6/16 0:00
FA0006913,{42D4DC94-099C-4A22-98DC-2802B49A8F41},1/11/16 0:00
FA0006915,{25F1E4E5-D2D6-4CE9-828E-C52814AD9C3A},2/2/16 0:00
FA0006916,{05A57717-0CCB-4C89-B07E-EC105916F0C3},2/10/16 0:00
FA0006917,{6A59EC6A-68C3-4B69-AE4C-8B3997782859},2/8/16 0:00
FA0006929,{400B0A0E-3CFF-4D9E-AB03-8A750E2010A5},1/22/16 0:00
FA0006930,{9B904EBA-66D4-46FA-BDE7-DAA5C5D32708},2/10/16 0:00
FA0006931,{875669DB-9E4C-4F05-B751-980CCF90E615},2/16/16 0:00
FA0006933,{323D72C5-3C33-4DEE-A1B5-0497E96A4D6E},12/28/15 0:00
FA0006935,{8FF2E4D2-F43C-4B35-A8F7-97F50489F47E},2/19/16 0:00
FA0006935,,2/19/16 0:00
FA0006936,{9C9AE5D9-9076-49DD-A1D7-1C5C530A3921},2/22/16 0:00
FA0006938,{912AD5F4-31F6-4FC3-8C18-5C448EC5C4E3},9/8/15 0:00
FA0006942,{0C8B63C4-5236-437E-BB14-B459D053614B},12/11/15 0:00
FA0006943,{BBEB5A1E-1370-4344-BEAC-42066C3D8478},2/5/16 0:00
FA0006944,{F04D4637-8CDF-4F43-860F-62F3C9095DE6},2/9/16 0:00
FA0006946,{34051B3F-73F6-4DF5-A2DB-E84786BEC5AF},1/20/16 0:00
FA0006949,{05EF765D-85A0-461E-8101-F58E81688FB6},12/23/15 0:00
FA0006951,{1FC9B601-7903-47A0-BD0D-3B58E7CA3D7D},2/2/16 0:00
FA0006954,{508E8162-1ABF-4E70-A4EA-5B838C08AF06},1/8/16 0:00
FA0006955,{AFC04893-5FC0-45C5-9461-ED90B8F3B63F},11/16/15 0:00
FA0006969,{77766BCA-1DF0-4DEC-9C43-7C077EF83342},2/11/16 0:00
FA0006991,{953547C1-53E7-4DC7-AB5D-391B39AAB181},10/22/15 0:00
FA0007027,{B697E13D-41EC-4124-B549-B8B549B64D72},9/3/15 0:00
FA0007030,{619F5704-54B6-4E96-8DC1-5970BA8BDB59},1/14/16 0:00
FA0007037,{A115F5CE-D400-46EE-819A-AAC0FD51AEF3},2/1/16 0:00
FA0007043,{EA08491C-D66E-4F6A-BD85-44D194CDFDAD},12/10/15 0:00
FA0007044,{3673662D-8EC8-4053-BD4D-D6CDE559D218},12/11/15 0:00
FA0007046,{CCC3854C-9C3A-4AC5-B36F-CD8E5E4B5889},1/7/16 0:00
FA0007054,{0885E2BE-D1D8-45E2-BD47-70DCB2F7F9C9},11/19/15 0:00
FA0007064,{9A499438-AFEF-437D-91DA-21B47B0B65C1},11/13/15 0:00
FA0007066,{F67BB191-6152-4CC9-82B8-75B604767F6B},1/6/16 0:00
FA0007067,{F61B79C1-A49B-4952-9D26-180806C2EDBE},2/2/16 0:00
FA0007071,{25761679-1210-480C-8D7B-DA050860E0A1},1/19/16 0:00
FA0007073,{0447D477-C12F-431C-9D15-46069135BE84},12/28/15 0:00
FA0007074,{5EE0410E-B519-4DD2-8F0F-68A8A2DC10FA},12/22/15 0:00
FA0007076,{C40AC724-3676-495B-AA6D-9C25E1019809},12/29/15 0:00
FA0007079,{562C8234-3CCB-414D-A048-DA5B3D973220},12/4/15 0:00
FA0007080,{F1841144-C6A2-47B4-A781-15BCAA2D8C84},1/4/16 0:00
FA0007081,{31B43077-1634-4A7C-8388-7F3F44B78721},2/1/16 0:00
FA0007083,{67DB2A21-383A-4EBD-A4C5-4BDF2B3C6A9C},2/18/16 0:00
FA0007089,{711E1E83-8E11-4EC1-9ABA-EF39CA1AD9EB},1/4/16 0:00
FA0007091,{CF1E1758-6BD1-4E90-ACE2-BDDE18AA483E},1/19/16 0:00
FA0007091,{F3A3730E-6C46-4B81-9D6B-D7189F87AA20},1/19/16 0:00
FA0007091,{0B484F06-8832-4499-B192-67F395198DA4},2/11/16 0:00
FA0007091,{696CAF83-A4BC-4291-AD8F-C7C8323291F2},2/11/16 0:00
FA0007094,{ADFE3F4B-0A4D-457C-AAA3-9DED31D749BC},1/11/16 0:00
FA0007095,{3A19CFE5-40DE-4239-AD59-9DFC4D8B380D},1/7/16 0:00
FA0007097,{FD19209E-CCF2-4D50-91C9-39948A4D7087},2/2/16 0:00
FA0007135,{E7F5FE68-00D8-48CB-8A5E-87F4BF353C24},9/9/15 0:00
FA0007304,{A6E87949-6989-42D4-AE58-19EA746F123B},2/16/16 0:00
FA0007324,{25DD99B5-F1B8-4C5F-9B43-8F4AD375CCE9},10/9/15 0:00
FA0007408,{6894AC60-35FF-4797-8C86-16616FE11103},2/4/16 0:00
FA0007466,{C798C71D-0862-449F-80AB-B3B79153EF15},2/11/16 0:00
FA0007466,{9476799D-C9F5-420A-A0C6-0DCFE2D858EA},2/11/16 0:00
FA0007623,{CEC31FE4-FBF3-4D52-A8D9-DFE8DE112BF8},11/16/15 0:00
FA0007663,{C943094C-9CF7-49C2-ABB2-701A741D6A88},1/21/16 0:00
FA0007699,{1339A54F-7ACB-4DE8-BFE2-2595E1AA8056},2/16/16 0:00
FA0007702,{9066BA39-577F-45B4-BC3B-E67B9ADB0DA2},10/16/15 0:00
FA0007718,{093C8FBE-27DC-4388-924B-081264464AA2},1/13/16 0:00
FA0007719,{04273163-97AA-4266-B8C2-EC466E1FE787},2/25/16 0:00
FA0007727,{26819213-1684-426A-A9B5-C83DB030CEF8},1/6/16 0:00
FA0007728,{3E8CCB7C-88AE-4EBE-9F95-8CFD6C1F3A3F},2/5/16 0:00
FA0007733,{44AF1223-B6A3-4663-9B18-5C2C3BECE4AB},1/19/16 0:00
FA0007736,{F677C843-2CC2-49C9-9A9C-6E9C0F0C018E},11/18/15 0:00
FA0007738,{03958F68-60C4-4A64-BBF2-CCB82F734791},11/17/15 0:00
FA0007744,{BE7370C9-AB9A-4A53-810D-F8DF940CF481},2/3/16 0:00
FA0007757,{798590E6-4674-4DDD-896A-DF9ECAFF9488},10/9/15 0:00
FA0007760,{DC8DDA21-3FC7-4550-B8FF-75B9CBC3F08C},10/23/15 0:00
FA0007763,{F3EE51C3-83A5-40F4-B921-F654FB3F592B},10/30/15 0:00
FA0007769,{1D3D30E4-7BAC-47A5-A57D-6D95C23736A2},1/6/16 0:00
FA0007770,{AEC75F7A-970C-47EF-A12F-8B210862617F},1/15/16 0:00
FA0007773,{13D59645-A5D2-4FAC-B58D-744E74FF94E1},11/18/15 0:00
FA0007775,{46D1F457-C4EA-4917-A04F-17730F5CDC13},12/28/15 0:00
FA0007787,{B5AA90E5-8A57-4F3A-917B-BD5092A4D051},12/8/15 0:00
FA0007792,{F38C55F1-E1A4-44A7-BEC1-B93ADC40E2C7},12/1/15 0:00
FA0007793,{8D0A6D83-C912-46D9-8FAC-59F007E83003},1/12/16 0:00
FA0007809,{32A2D95B-C021-45EF-A1C5-BA7A56C382D1},2/8/16 0:00
FA0007810,{4F2C866B-254E-4522-ACB4-8161FA9D1EF7},2/19/16 0:00
FA0007811,{DB6D44BC-AE63-48D8-808C-C5A6F563F3C5},11/16/15 0:00
FA0007812,,2/10/16 0:00
FA0007822,{45DB1B6D-AF53-498C-B65D-F6D15C319338},2/22/16 0:00
FA0007826,{6CD9D31A-81EF-4AC3-9102-F9542B6A974D},1/29/16 0:00
FA0007829,{956A6D24-D5F2-4E03-B732-BB22213E047E},2/1/16 0:00
FA0007831,{2761138E-262A-46D9-9548-AA7CFB99151F},9/30/15 0:00
FA0007831,{A5EDE5AC-CC0B-4D81-A040-1B735AEA703A},9/30/15 0:00
FA0007831,,2/9/16 0:00
FA0007836,{24C5DF46-5DB4-4DF0-9D4F-AFFC63532AE1},1/11/16 0:00
FA0007837,{30B2FE77-9EB5-450C-97AA-50B9D5A3CC49},11/13/15 0:00
FA0007840,{829750EF-1E7E-4BF7-AD3F-A7849899C3A8},2/17/16 0:00
FA0007856,{E4EA9C6A-BD4E-4CF6-A515-DF7FE9F72441},1/13/16 0:00
FA0007857,{BDD0A148-C3FC-4CF4-AE0E-2AC6C72CF048},2/9/16 0:00
FA0007858,{74556A25-1A81-470B-BE50-1487E416C7A2},1/19/16 0:00
FA0007866,{EF836C31-F986-4E32-9A4B-E5417BD1735A},10/9/15 0:00
FA0007867,{EC8FDF8E-3D53-4790-B9E0-25587FD8A291},12/18/15 0:00
FA0007875,{0C307F31-BCB5-46AB-8230-9A73BA4F27E1},12/21/15 0:00
FA0007877,{AB1C15F7-6C45-400D-A2F7-C7E0AF30BD46},1/8/16 0:00
FA0007878,{3D30C60F-751F-45AA-A8D0-E1F95F732734},10/23/15 0:00
