business_id,name,address,city,state,postal_code,latitude,longitude,phone_number,,,Report ID,Result,Last Inspection Date,Inspection Type,Coordinates,Data Last Updated
FA0014468,SAFEWAY #1746 [BAKERY],10635 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,,,(916) 364-4940,,,{8A166E67-994E-4326-B23F-0A275DF0206F},GN,10/23/2015 0:00,ROUTINE INSPECTION,"  38.5953947198, -121.2928770744",02/11/2016  4:00PM
FA0014470,STARBUCKS #5684 BLUE RAVINE,500 NATOMA STATION DR ,FOLSOM,CA,95630,,,(916) 985-2683,,,{F5AE1AA3-1CCB-4ACE-A494-5FA44E669CD1},GN,1/5/2010 0:00,ROUTINE INSPECTION,,02/11/2016  4:00PM
FA0014473,FOLSOM QUALITY MEAT MARKET,640 E BIDWELL ST ,FOLSOM,CA,95630,,,(916) 984-7000,,,{B527612C-7235-425D-8A68-9F6260D189F8},GN,11/24/2015 0:00,ROUTINE INSPECTION,"  38.6721240000, -121.1617595000",02/11/2016  4:00PM
FA0014475,KFC #190,3551 BRADSHAW RD ,SACRAMENTO,CA,95827,,,(916) 366-5511,,,{FD31405B-CD23-4AE4-930B-70F7E91D5BB7},GN,12/10/2015 0:00,ROUTINE INSPECTION,"  38.5579937440, -121.3356591709",02/11/2016  4:00PM
FA0014476,PANERA BREAD,7901 GREENBACK LN ,CITRUS HEIGHTS,CA,95610,,,(916) 483-6751,,,{544F1FE1-4025-48E5-8BFD-B1A8CB393405},GN,12/30/2015 0:00,ROUTINE INSPECTION,"  38.6788568922, -121.2709550032",02/11/2016  4:00PM
FA0014498,TACO BELL #028765,4343 SUNRISE BLVD ,FAIR OAKS,CA,95628,,,(916) 965-8953,,,{3EDBF1F4-7F11-434E-B9BF-64B696D2EDE4},GN,11/25/2015 0:00,ROUTINE INSPECTION,"  38.6443430462, -121.2727443537",02/11/2016  4:00PM
FA0014513,SAFEWAY #1794 [Deli/Hot Wok Area],1850 PRAIRIE CITY RD ,FOLSOM,CA,95630,,,(916) 608-2450,,,{C2757296-2058-4915-B13D-98ED8D1948E5},GN,2/1/2016 0:00,ROUTINE INSPECTION,"  38.6500252946, -121.1654416883",02/11/2016  4:00PM
FA0014513,SAFEWAY #1794 [BAKERY],1850 PRAIRIE CITY RD ,FOLSOM,CA,95630,,,(916) 608-2450,,,{D32248EA-ED5A-4326-872E-566FFDE02586},GN,2/1/2016 0:00,ROUTINE INSPECTION,"  38.6502652946, -121.1652416883",02/11/2016  4:00PM
FA0014530,DEL TACO #841,2699 E BIDWELL ST ,FOLSOM,CA,95630,,,(916) 984-4915,,,{E52FC056-C650-425F-91BA-F9639F15CFB6},GN,2/1/2016 0:00,ROUTINE INSPECTION,"  38.6562897682, -121.1263343751",02/11/2016  4:00PM
FA0014539,MIMI'S CAFE,2719 E BIDWELL ST ,FOLSOM,CA,95630,,,(916) 984-4940,,,{C4F10DDD-7D5B-474B-B409-F83FDBCC512D},GN,11/6/2015 0:00,ROUTINE INSPECTION,"  38.6556461936, -121.1256925055",02/11/2016  4:00PM
FA0014588,SIZZLING FRESH MONGOLIAN BBQ,3551 TRUXEL RD #4,SACRAMENTO,CA,95834,,,(916) 419-8318,,,{CEF3142B-D966-4AB1-8421-11B0984DCE58},GN,12/22/2015 0:00,ROUTINE INSPECTION,"  38.6354438416, -121.5030572528",02/11/2016  4:00PM
FA0014594,ROUND TABLE PIZZA,6000 J ST 1106,SACRAMENTO,CA,95819,,,(916) 278-2800,,,{121BF341-E002-47E5-B73A-013320E3798C},GN,11/2/2015 0:00,ROUTINE INSPECTION,"  38.5551731947, -121.4223648358",02/11/2016  4:00PM
FA0014620,THE DONUT SHOP,1001 E BIDWELL ST 105,FOLSOM,CA,95630,,,(916) 983-8122,,,{927EFB43-184F-476B-AF65-98F56D9AD867},GN,12/4/2015 0:00,ROUTINE INSPECTION,"  38.6696198322, -121.1557264506",02/11/2016  4:00PM
FA0014667,WALMART #2457 [Restaurant],10655 Folsom Blvd ,RANCHO CORDOVA,CA,95670,,,(916) 361-0296,,,{3FF1BD3F-A043-4D14-8E45-615922AD9941},GN,1/26/2016 0:00,ROUTINE INSPECTION,"  38.5962428000, -121.2914625000",02/11/2016  4:00PM
FA0014690,CHIPOTLE MEXICAN GRILL,1001 E BIDWELL ST 106,FOLSOM,CA,95630,,,(916) 983-9374,,,{C2F59C6C-6142-40AC-9B29-CF949CD08339},GN,11/23/2015 0:00,ROUTINE INSPECTION,"  38.6698598322, -121.1555264506",02/11/2016  4:00PM
FA0014710,SHERATON GRAND SACRAMENTO [Restaurant],1230 J ST ,SACRAMENTO,CA,95814,,,(916) 447-1700,,,{81F53DF0-F635-4F96-AF70-DD91DD7C1496},GN,1/6/2016 0:00,ROUTINE INSPECTION,"  38.5790116115, -121.4899097657",02/11/2016  4:00PM
FA0014722,WINGSTOP RESTAURANT,7440 LAGUNA BLVD 116,ELK GROVE,CA,95758,,,(916) 691-1011,,,,GN,2/3/2016 0:00,REINSPECTION,"  38.4229938264, -121.4167738960",02/11/2016  4:00PM
FA0014724,GOLDEN DRAGON,8470 ELK GROVE BLVD 130,ELK GROVE,CA,95757,,,(916) 683-9828,,,{9FE88E24-F83F-46CA-AFF3-D385A4FC8E1B},GN,10/13/2015 0:00,ROUTINE INSPECTION,"  38.4081996492, -121.3910868425",02/11/2016  4:00PM
FA0014725,PANDA GARDEN,1032 FLORIN RD ,SACRAMENTO,CA,95831,,,(916) 399-1028,,,{ACA3A12D-5C19-4881-A01F-0E8DAFE64BFD},GN,1/7/2016 0:00,ROUTINE INSPECTION,"  38.4944461628, -121.5219411952",02/11/2016  4:00PM
FA0014755,CHIPOTLE MEXICAN GRILL,7440 LAGUNA BLVD 122,ELK GROVE,CA,95758,,,(916) 478-2360,,,{2251C4FB-BD48-4A5D-84B7-8BF766BAA089},GN,1/15/2016 0:00,REINSPECTION,"  38.4226338264, -121.4164738960",02/11/2016  4:00PM
FA0014780,WALMART SUPERCENTER #4393 [Restaurant],4675 WATT AVE ,NORTH HIGHLANDS,CA,95660,,,(916) 332-3173,,,{FAA0DB34-F63D-42BA-B356-01FFE979B0F9},GN,10/1/2015 0:00,ROUTINE INSPECTION,"  38.6502920000, -121.3863810000",02/11/2016  4:00PM
FA0014814,TOLEDOS MEXICAN MARKET,1341 FULTON AVE ,SACRAMENTO,CA,95825,,,(916) 979-9227,,,{FC69E68E-C835-4CC3-826E-D2D86540E0B7},GN,1/13/2016 0:00,REINSPECTION,"  38.5902786948, -121.4019285248",02/11/2016  4:00PM
FA0014899,PIZZA GUYS,8399 FOLSOM BLVD 3,SACRAMENTO,CA,95826,,,(916) 388-1111,,,{DFB4185E-3C34-4732-8211-0AAFFA044E79},GN,12/18/2015 0:00,ROUTINE INSPECTION,"  38.5478753270, -121.3926050810",02/11/2016  4:00PM
FA0014913,JACK IN THE BOX #4323,7807 SUNRISE BLVD ,CITRUS HEIGHTS,CA,95610,,,(916) 726-1028,,,{D09A3647-1329-4DE2-A240-C1DBAC4DBBA7},GN,10/2/2015 0:00,ROUTINE INSPECTION,"  38.7079611203, -121.2724077853",02/11/2016  4:00PM
FA0014918,JACK IN THE BOX # 4329,4435 FLORIN RD ,SACRAMENTO,CA,95823,,,(916) 391-0200,,,{096C7E7F-943A-4FCD-9940-E0C2D13934A0},GN,12/17/2015 0:00,ROUTINE INSPECTION,"  38.4964696224, -121.4538445935",02/11/2016  4:00PM
FA0014920,SHOGUN,1870 PRAIRIE CITY RD STE 600,FOLSOM,CA,95630,,,(916) 985-9888,,,{200D90A3-5973-434F-B595-3AFA4DA8C15E},GN,6/14/2012 0:00,ROUTINE INSPECTION,"  38.6494443107, -121.1645837331",02/11/2016  4:00PM
FA0015026,HONEY BAKED HAM COMPANY,5300 SUNRISE BLVD ,FAIR OAKS,CA,95628,,,(916) 962-1426,,,{7C95F4AA-F30F-4ABC-BD45-BF7D8A2A35FC},GN,1/8/2016 0:00,ROUTINE INSPECTION,"  38.6623830820, -121.2717066470",02/11/2016  4:00PM
FA0015027,PANDA EXPRESS,1840 PRAIRIE CITY RD STE 300,FOLSOM,CA,95630,,,(916) 351-1919,,,{88F9170D-0470-4134-9B7E-7E0A3BA510C6},GN,10/21/2015 0:00,ROUTINE INSPECTION,"  38.6504770000, -121.1644910000",02/11/2016  4:00PM
FA0015035,JULIAN'S TACO SHOP,2217 MARCONI AVE ,SACRAMENTO,CA,95821,,,(916) 475-5881,,,{F87C9638-746D-4971-B23D-9D1642A06FEF},GN,11/16/2015 0:00,ROUTINE INSPECTION,"  38.6183802166, -121.4142470085",02/11/2016  4:00PM
FA0015037,PEACOCK INDIAN CUISINE,1870 PRAIRIE CITY RD 500,FOLSOM,CA,95630,,,(916) 351-9990,,,{60E0B43B-58D5-4307-B3E2-D10429EAD14F},GN,2/4/2016 0:00,ROUTINE INSPECTION,"  38.6491940000, -121.1648021000",02/11/2016  4:00PM
FA0015044,L & L HAWAIIAN BARBECUE,7419 LAGUNA BLVD 120,ELK GROVE,CA,95758,,,(916) 478-3708,,,{0914D856-DDDA-445F-8576-8EA0ECDBF9A2},GN,12/14/2015 0:00,REINSPECTION,"  38.4239070000, -121.4172720000",02/11/2016  4:00PM
FA0015048,ARAMARK @ COSUMNES RIVER COLLEGE,8401 CENTER PKWY ,SACRAMENTO,CA,95823,,,(916) 691-7246,,,{307869D4-77EB-4FB9-801F-A657A1690A17},GN,2/5/2016 0:00,ROUTINE INSPECTION,"  38.4552923633, -121.4273268298",02/11/2016  4:00PM
FA0015051,KANPAI SUSHI,1013 RILEY ST 100,FOLSOM,CA,95630,,,(916) 983-7174,,,{74B05B0E-5F00-4288-9B17-C3A090D65B40},GN,11/16/2015 0:00,ROUTINE INSPECTION,"  38.6720475386, -121.1686310758",02/11/2016  4:00PM
FA0015052,TACO BELL,6704 LAGUNA BLVD ,ELK GROVE,CA,95758,,,(916) 685-3217,,,{E73179AF-798F-402B-9CB5-5CD751A60517},GN,2/3/2016 0:00,ROUTINE INSPECTION,"  38.4230285370, -121.4251360812",02/11/2016  4:00PM
FA0015053,THAI CANTEEN,1501 16TH ST STE 109,SACRAMENTO,CA,95814,,,(916) 382-9196,,,{EA31D520-EBF9-429E-918E-925819B9C54B},GN,1/28/2016 0:00,REINSPECTION,"  38.5719375199, -121.4874184477",02/11/2016  4:00PM
FA0015142,MAHARANI INDIA RESTAURANT,9583 ELK GROVE FLORIN RD ,ELK GROVE,CA,95624,,,(916) 686-6277,,,{D45199CA-465F-4A24-B650-2F957516E76F},GN,11/3/2015 0:00,ROUTINE INSPECTION,"  38.4098171509, -121.3709796300",02/11/2016  4:00PM
FA0015146,CHEESESTEAK & GRILL STOP,1870 PRAIRIE CITY RD 250,FOLSOM,CA,95630,,,(916) 985-6422,,,{13230BFB-AF2E-426A-AB19-6087A611344B},GN,12/1/2015 0:00,ROUTINE INSPECTION,"  38.6492043107, -121.1647837331",02/11/2016  4:00PM
FA0015163,PANDA EXPRESS #619,5871 SUNRISE BLVD ,CITRUS HEIGHTS,CA,95610,,,(916) 966-9635,,,{33F4B8E7-5A6C-4634-885B-6624B34E52A7},GN,2/4/2016 0:00,ROUTINE INSPECTION,"  38.6724707172, -121.2724168747",02/11/2016  4:00PM
FA0015182,LA BOU BAKERY & CAFE,13385 FOLSOM BLVD 900,FOLSOM,CA,95630,,,(916) 608-2288,,,{047B8B7F-087F-4796-93C4-5091B1C4F96D},GN,10/24/2015 0:00,ROUTINE INSPECTION,"  38.6538233938, -121.1823444707",02/11/2016  4:00PM
FA0015212,ALL IN ONE MARKET & PIZZA,5607 HILLSDALE BLVD ,SACRAMENTO,CA,95842,,,(916) 889-5984,,,{91037935-8004-4466-858C-672BC5A1C023},GN,10/29/2015 0:00,ROUTINE INSPECTION,"  38.6687966000, -121.3620743000",02/11/2016  4:00PM
FA0015243,DOS COYOTES BORDER CAFE,13385 FOLSOM BLVD 100,FOLSOM,CA,95630,,,(916) 351-9750,,,{32F6AA0C-868B-47B3-8A60-3BA55ACA8760},GN,1/6/2016 0:00,ROUTINE INSPECTION,"  38.6540633938, -121.1821444707",02/11/2016  4:00PM
FA0015249,WALMART NEIGHBORHOOD MARKET #6530 [Restaurant],4420 FLORIN RD,SACRAMENTO,CA,95823,,,(916) 422-5401,,,{E696D325-64BF-4FB0-9054-CAE29A0E01AE},GN,11/17/2015 0:00,ROUTINE INSPECTION,"  38.4962395000, -121.4541891000",02/11/2016  4:00PM
FA0015250,HEAT,2416 18TH ST E,SACRAMENTO,CA,95818,,,(916) 930-9888,,,{9A960A6B-DBC2-4BE8-A409-BF9238294798},GN,1/14/2016 0:00,ROUTINE INSPECTION,"  38.5614155748, -121.4898995129",02/11/2016  4:00PM
FA0015251,IN-N-OUT BURGERS,2001 ALTA ARDEN EXPY ,SACRAMENTO,CA,95825,,,(800) 786-1000,,,{EAB2CB67-07E6-4098-BE92-598895D60C0F},GN,1/7/2016 0:00,ROUTINE INSPECTION,"  38.5979849000, -121.4192610000",02/11/2016  4:00PM
FA0015264,KFC #263,10399 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,,,(916) 363-2661,,,{ACA47219-19D5-4AF8-932D-E40B0C33F2AC},GN,11/18/2015 0:00,ROUTINE INSPECTION,"  38.5891433470, -121.3035074806",02/11/2016  4:00PM
FA0015270,MIMIS CAFE #62,2029 ALTA ARDEN WAY ,SACRAMENTO,CA,95825,,,(916) 614-9278,,,{48930E37-0321-4AA4-BE0D-668F69B00416},GN,12/1/2015 0:00,ROUTINE INSPECTION,"  38.5983714615, -121.4183602534",02/11/2016  4:00PM
FA0015270,MIMIS CAFE #62,2029 ALTA ARDEN WAY ,SACRAMENTO,CA,95825,,,(916) 614-9278,,,{45CDDAA0-BF32-4D42-B040-209F43EAB5BA},GN,12/1/2015 0:00,ROUTINE INSPECTION,"  38.5986114615, -121.4181602534",02/11/2016  4:00PM
FA0015287,MCDONALD'S,2757 E BIDWELL ST ,FOLSOM,CA,95630,,,(916) 984-6305,,,{97D20D08-B0D3-4C4B-BFD7-92433FCC8048},GN,11/6/2015 0:00,ROUTINE INSPECTION,"  38.6548068328, -121.1244870993",02/11/2016  4:00PM
FA0015298,CAPTAIN'S FISH & CHIPS,6676 VALLEY HI DR ,SACRAMENTO,CA,95823,,,(916) 681-1199,,,{C27C83A8-8ABB-4E08-9E1B-1EFD76551E38},GN,11/30/2015 0:00,ROUTINE INSPECTION,"  38.4731881119, -121.4265305403",02/11/2016  4:00PM
FA0015329,CHIPOTLE MEXICAN GRILL INC,1729 HOWE AVE ,SACRAMENTO,CA,95825,,,(916) 646-4571,,,{AD2D5470-EFF5-4825-ADD3-90F6341C28F4},GN,11/30/2015 0:00,ROUTINE INSPECTION,"  38.5976807672, -121.4158916454",02/11/2016  4:00PM
FA0015331,KFC - A & W,4219 MARCONI AVE,SACRAMENTO,CA,95821,,,(916) 483-2728,,,{DFE4C523-5C23-423C-9E1E-BA632C2F61A9},GN,11/9/2015 0:00,ROUTINE INSPECTION,"  38.6181223838, -121.3659297412",02/11/2016  4:00PM
FA0015393,SELLANDS MARKET CAFE,5340 H ST ,SACRAMENTO,CA,95819,,,(916) 736-3333,,,{68C5E983-C80B-4978-8516-F25F3A8CFADC},GN,10/20/2015 0:00,ROUTINE INSPECTION,"  38.5678163433, -121.4366206965",02/11/2016  4:00PM
FA0015396,NATHAN'S CHINESE CUISINE,9105 BRUCEVILLE RD 2A,ELK GROVE,CA,95758,,,(916) 683-8298,,,{9950AC35-E3B0-4438-929F-3663EEAAC15B},GN,1/8/2016 0:00,ROUTINE INSPECTION,"  38.4266912184, -121.4171375291",02/11/2016  4:00PM
FA0015405,"TAPIOCA, COFFEE AND TEA",9105 BRUCEVILLE RD 3A,ELK GROVE,CA,95758,,,(916) 478-2583,,,{B0585A99-FF68-4FCA-B3C8-2BF74345E206},GN,12/4/2015 0:00,ROUTINE INSPECTION,"  38.4269312184, -121.4169375291",02/11/2016  4:00PM
FA0015485,CHIPOTLE MEXICAN GRILL,5851 SUNRISE BLVD ,CITRUS HEIGHTS,CA,95610,,,(916) 967-7881,,,{3786147A-3C54-432A-9F00-6EB47D3A43BC},GN,1/6/2016 0:00,ROUTINE INSPECTION,"  38.6721107172, -121.2721168747",02/11/2016  4:00PM
FA0015486,ANTHONYS ITALIAN CUISINE,1518 W EL CAMINO AVE ,SACRAMENTO,CA,95833,,,(916) 564-6718,,,{BBBFBC8C-0EF1-4BD4-8B63-AE2F0623D0FB},GN,1/15/2016 0:00,ROUTINE INSPECTION,"  38.6123217532, -121.4967008495",02/11/2016  4:00PM
FA0015490,EMPIRE RANCH GOLF CLUB,1620 E NATOMA ST ,FOLSOM,CA,95630,,,(916) 984-8100,,,,GN,2/10/2016 0:00,ROUTINE INSPECTION,"  38.6855143090, -121.1079386785",02/11/2016  4:00PM
FA0015514,TASTY PALACE,7943 WATT AVE ,ANTELOPE,CA,95843,,,(916) 331-1125,,,{CC415520-E486-4B2D-BCB3-362390996AC2},GN,2/9/2016 0:00,ROUTINE INSPECTION,"  38.7139660000, -121.3941340000",02/11/2016  4:00PM
FA0015539,SNOOKS CANDIES INC,731 SUTTER ST ,FOLSOM,CA,95630,,,(916) 985-0620,,,{B488FECB-F61A-45B2-9B1A-785A67810D64},GN,11/17/2015 0:00,ROUTINE INSPECTION,"  38.6770944000, -121.1775452000",02/11/2016  4:00PM
FA0015546,CHOPAN KABOB HOUSE,9105 BRUCEVILLE RD 5A,ELK GROVE,CA,95758,,,(916) 691-0676,,,{1444EDFB-F029-4F0B-A7A2-61ED39B57EB8},GN,9/25/2015 0:00,ROUTINE INSPECTION,"  38.4270512184, -121.4174375291",02/11/2016  4:00PM
FA0015558,PIZZA GUYS,9105 BRUCEVILLE RD ,ELK GROVE,CA,95758,,,(916) 337-6388,,,{65464A1C-F81F-4411-8C6B-384F5DD178CC},GN,11/20/2015 0:00,ROUTINE INSPECTION,"  38.4271712184, -121.4167375291",02/11/2016  4:00PM
FA0015560,FLAMINGO RESTAURANT & BANQUET HALL,5715 WATT AVE ,NORTH HIGHLANDS,CA,95660,,,(916) 334-6000,,,,GN,2/10/2016 0:00,ROUTINE INSPECTION,"  38.6708305000, -121.3843483000",02/11/2016  4:00PM
FA0015572,PHO 54 VIETNAMESE NOODLE HOUSE,6191 GREENBACK LN C,CITRUS HEIGHTS,CA,95621,,,(916) 727-9123,,,{A1DB1782-CC65-4715-B61B-B6F247A0BBA9},GN,1/7/2016 0:00,REINSPECTION,"  38.6785912014, -121.3190868721",02/11/2016  4:00PM
FA0015600,INT'L HOUSE OF PANCAKES (IHOP)#1760,1421 MEADOWVIEW RD ,SACRAMENTO,CA,95832,,,(916) 427-4467,,,{9BFDE1EE-2A1D-4218-B02F-F71E44FA52FE},GN,1/8/2016 0:00,ROUTINE INSPECTION,"  38.4816898407, -121.5043959055",02/11/2016  4:00PM
FA0015617,SPRING VILLA INC,9135 W STOCKTON BLVD 100,ELK GROVE,CA,95758,,,(916) 683-9333,,,{127A33E3-3378-4AFB-AD6C-A5A6B509ABE5},GN,10/29/2015 0:00,ROUTINE INSPECTION,"  38.4255330039, -121.3986568075",02/11/2016  4:00PM
FA0015632,FOODS CO #355 [Restaurant],3625 NORTHGATE BLVD ,SACRAMENTO,CA,95834,,,(916) 927-8560,,,{96A3A925-4B83-47D3-9F52-17A3DA0B9988},GN,1/6/2016 0:00,ROUTINE INSPECTION,"  38.6312042647, -121.4767053995",02/11/2016  4:00PM
FA0015651,CHICAGO'S PIZZA/AIRWAY MARKET,5960 FREEPORT BLVD ,SACRAMENTO,CA,95822,,,(916) 428-0295,,,{EC7A9002-E53C-4D84-A1CA-AE96526F3672},GN,10/14/2015 0:00,REINSPECTION,"  38.5173428504, -121.5000882775",02/11/2016  4:00PM
FA0015713,DEL TACO #887,8230 CALVINE RD,SACRAMENTO,CA,95828,,,(916) 525-1110,,,{507A0A50-4185-41A8-AB5A-C4D2B69AA2B9},GN,12/9/2015 0:00,ROUTINE INSPECTION,"  38.4554242201, -121.4041288573",02/11/2016  4:00PM
FA0015715,MCDONALD'S OF LAGUNA CREEK,8282 LAGUNA BLVD ,ELK GROVE,CA,95758,,,(916) 691-3231,,,{31445943-8789-4158-A54F-E41388917637},GN,12/10/2015 0:00,ROUTINE INSPECTION,"  38.4221759688, -121.4007652747",02/11/2016  4:00PM
FA0015717,DOMINO'S,9171 ELK GROVE FLORIN RD STE E,ELK GROVE,CA,95624,,,(916) 714-2616,,,{79C75214-3894-45F5-9A00-FDC5E91D9434},GN,1/20/2016 0:00,ROUTINE INSPECTION,"  38.4242798998, -121.3707751818",02/11/2016  4:00PM
FA0015873,PROGRESSIVE INSURANCE,10929 DISK DR ,RANCHO CORDOVA,CA,95670,,,,,,{ACF9ADD2-F696-42D9-8FB9-E6468ABE3816},GN,2/4/2016 0:00,ROUTINE INSPECTION,"  38.5878322057, -121.2795265954",02/11/2016  4:00PM
FA0016061,GREAT INDIAN CUISINE,5764 ANTELOPE RD B1,SACRAMENTO,CA,95842,,,(916) 728-9595,,,{25C1034B-84A9-4602-8B78-290BE8154146},GN,12/18/2015 0:00,REINSPECTION,"  38.7053032974, -121.3270302641",02/11/2016  4:00PM
FA0016269,STEVE'S PIZZA,9135 W STOCKTON BLVD ,ELK GROVE,CA,95758,,,(916) 683-2200,,,{24E8587A-5B96-4048-A9FF-1A0C2EEA0A9C},GN,12/8/2015 0:00,ROUTINE INSPECTION,"  38.4257730039, -121.3984568075",02/11/2016  4:00PM
FA0016287,LA SUPERIOR # 2 [Restaurant],4940 STOCKTON BLVD ,SACRAMENTO,CA,95820,,,(916) 451-7259,,,{481700F1-5831-4BD5-B46B-9B5241BF4AD7},GN,12/16/2015 0:00,ROUTINE INSPECTION,"  38.5309364116, -121.4459855264",02/11/2016  4:00PM
FA0016287,LA SUPERIOR # 2 [BAKERY],4940 STOCKTON BLVD ,SACRAMENTO,CA,95820,,,(916) 451-7259,,,{D59B4CB6-1077-4510-856B-0674128120B4},GN,12/16/2015 0:00,ROUTINE INSPECTION,"  38.5311764116, -121.4457855264",02/11/2016  4:00PM
FA0016535,EL POLLO LOCO,7600 GREENBACK LN ,CITRUS HEIGHTS,CA,95610,,,(916) 969-1175,,,{865B6814-3F90-4EBA-85C8-9060175E7EFC},GN,12/23/2015 0:00,ROUTINE INSPECTION,"  38.6778926976, -121.2843945977",02/11/2016  4:00PM
FA0016569,DONUTS AND COFFEE,4709 FLORIN RD C3,SACRAMENTO,CA,95823,,,(916) 399-5980,,,{B5531E60-5966-4286-BD13-82B78D99CCF2},GN,12/23/2015 0:00,ROUTINE INSPECTION,"  38.4967973552, -121.4502082778",02/11/2016  4:00PM
FA0016576,MIMI'S CAFE,9195 W STOCKTON BLVD ,ELK GROVE,CA,95758,,,(916) 683-4377,,,{4A43417F-2371-421A-B991-608A3D651C6A},GN,2/10/2016 0:00,ROUTINE INSPECTION,"  38.4238583769, -121.3998295952",02/11/2016  4:00PM
FA0016591,WENDY'S #657,1471 MEADOWVIEW RD ,SACRAMENTO,CA,95832,,,(916) 391-9891,,,{CC06987E-DEE3-482C-B810-129DB8DA6580},GN,1/8/2016 0:00,ROUTINE INSPECTION,"  38.4816226956, -121.5023940573",02/11/2016  4:00PM
FA0016592,HONEY DONUTS,4801 LAGUNA BLVD ,ELK GROVE,CA,95758,,,(916) 421-5100,,,{66FA6BB9-B412-4008-B240-71C76C76D645},GN,1/8/2016 0:00,ROUTINE INSPECTION,"  38.4243295029, -121.4495700191",02/11/2016  4:00PM
FA0016596,INDIAN SPICE RESTAURANT,2228 SUNRISE BLVD ,GOLD RIVER,CA,95670,,,(530) 220-0992,,,{331D4975-5E70-4ECC-8D2E-41C0E3F0AF53},GN,1/26/2016 0:00,REINSPECTION,"  38.6209617000, -121.2674309000",02/11/2016  4:00PM
FA0016656,CAFE EXPRESS,11971 FOUNDATION PL # 195,GOLD RIVER,CA,95670,,,(916) 353-0937,,,{DC817E7A-F508-4436-881F-256AF8707E30},GN,9/14/2015 0:00,ROUTINE INSPECTION,"  38.6259838940, -121.2281388301",02/11/2016  4:00PM
FA0016685,BEL AIR #524 [BAKERY],2760 E BIDWELL ST ,FOLSOM,CA,95630,,,(916) 983-8844,,,{7E47BE6A-4B61-4C51-920D-2A25FA8984AB},GN,9/29/2015 0:00,ROUTINE INSPECTION,"  38.6559143671, -121.1217842833",02/11/2016  4:00PM
FA0016685,BEL AIR #524 [HOTFOOD/DELI],2760 E BIDWELL ST ,FOLSOM,CA,95630,,,(916) 983-8844,,,{39761F21-A8EF-48E6-B9EB-05639B2FCD07},GN,9/29/2015 0:00,ROUTINE INSPECTION,"  38.6562743671, -121.1220842833",02/11/2016  4:00PM
FA0016688,KFC #251,4801 WATT AVE ,NORTH HIGHLANDS,CA,95660,,,(916) 331-1700,,,{BF04E73F-913F-4C9F-9A8F-6EE0B3FBA855},GN,2/4/2016 0:00,N- NOT APPLICABLE,"  38.6522349391, -121.3835378446",02/11/2016  4:00PM
FA0016709,RALEY'S SUPERMARKET 0302 [HOT FOOD / DELI],10430 TWIN CITIES RD ,GALT,CA,95632,,,(209) 745-4668,,,{90783FB1-1582-4234-91E4-08219FADC2D4},GN,12/4/2015 0:00,ROUTINE INSPECTION,"  38.2899893702, -121.3071750746",02/11/2016  4:00PM
FA0016709,RALEY'S SUPERMARKET 0302 [BAKERY],10430 TWIN CITIES RD ,GALT,CA,95632,,,(209) 745-4668,,,{7CECB317-880E-4E12-BF39-2B2EE001442B},GN,12/4/2015 0:00,ROUTINE INSPECTION,"  38.2901093702, -121.3076750746",02/11/2016  4:00PM
FA0016710,RALEY'S SUPERMARKET #0447 [HOT FOOD / DELI],4650 NATOMAS BLVD ,SACRAMENTO,CA,95835,,,(916) 419-6633,,,{6852C7D1-04DC-41A3-816C-6728835BD9EF},GN,10/6/2015 0:00,ROUTINE INSPECTION,"  38.6586881203, -121.5115289822",02/11/2016  4:00PM
FA0016710,RALEY'S SUPERMARKET #0447 [HOT WOK],4650 NATOMAS BLVD ,SACRAMENTO,CA,95835,,,(916) 419-6633,,,{4ABC1159-E1E9-4D2E-B26E-CF8FB38BF3C9},GN,10/6/2015 0:00,ROUTINE INSPECTION,"  38.6590481203, -121.5090289822",02/11/2016  4:00PM
FA0016712,VALENCIA'S CARNICERIA AND TAQUERIA [Restaurant],8040 GREENBACK LN B & C,CITRUS HEIGHTS,CA,95610,,,(916) 729-2926,,,{2A193766-144D-4CAE-8A90-15F1A080B269},GN,10/17/2015 0:00,REINSPECTION,"  38.6778617981, -121.2634497966",02/11/2016  4:00PM
FA0016727,AGAVE RESTAURANT,3311 POWER INN RD 102,SACRAMENTO,CA,95826,,,(916) 457-7187,,,{16405236-A423-4F1D-91E3-D2D4D02192FB},GN,12/28/2015 0:00,ROUTINE INSPECTION,"  38.5446997079, -121.4080386933",02/11/2016  4:00PM
FA0016731,MCDONALD'S,10655 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,,,(916) 361-0285,,,{E75DA019-A467-46D1-AF40-DE5EC82FE19C},GN,11/3/2015 0:00,ROUTINE INSPECTION,"  38.5952970000, -121.2906280000",02/11/2016  4:00PM
FA0016791,LOTUS FUSION,1620 W EL CAMINO AVE # 148,SACRAMENTO,CA,95833,,,(916) 920-3300,,,{76B8F9F0-1DF1-4CF2-9071-7122FFDF2DA2},GN,12/19/2015 0:00,REINSPECTION,"  38.6123275082, -121.4987727258",02/11/2016  4:00PM
FA0016797,VIET HOA VIETNAMESE & CHINESE,4805 LAGUNA BLVD B101,ELK GROVE,CA,95758,,,(916) 428-4295,,,{E4EA976C-46A7-4C2A-A5FF-5F12EBB15B07},GN,11/4/2015 0:00,REINSPECTION,"  38.4242095029, -121.4490700191",02/11/2016  4:00PM
